RevenueTransactionID,FinancialYear,TransactionDate,RegionCode,RevenueCentre,RevenueStream,CustomerCategory,ReceiptReference,BudgetedRevenue,ActualRevenue,Variance,CollectionChannel,ReconciliationStatus,BankingDate,DaysToBank,ResponsibleRole,ExceptionFlag,Month,FYMonthNumber
REV-000720,FY2024/2025,2025-02-09,RG-07,CC-020,Consultancy Income,Private Company,RCP-205385,490000,354000,-136000,MPESA,Reconciled,2025-02-20,11,Revenue Manager,Yes,February,8
REV-000721,FY2025/2026,2025-08-19,RG-01,CC-013,Service Fees,NGO,RCP-988329,208000,201000,-7000,Cheque,Reconciled,2025-08-19,0,Revenue Manager,No,August,2
REV-000722,FY2025/2026,2025-11-13,RG-03,CC-027,Facility Hire,Private Company,RCP-640620,451000,374000,-77000,Bank Transfer,Pending,2025-11-17,4,Revenue Manager,No,November,5
REV-000723,FY2025/2026,2026-02-02,RG-03,CC-027,Licensing Fees,Private Company,RCP-407202,499000,452000,-47000,Cash,Reconciled,2026-02-07,5,Revenue Manager,No,February,8
REV-000724,FY2025/2026,2026-05-29,RG-07,CC-020,Certification Fees,NGO,RCP-718466,128000,120000,-8000,Cash,Unreconciled,2026-06-07,9,Revenue Manager,Yes,May,11
REV-000725,FY2025/2026,2026-01-11,RG-06,CC-019,Licensing Fees,International Organisation,RCP-172338,271000,175000,-96000,Online Portal,Reconciled,2026-01-11,0,Revenue Manager,No,January,7
REV-000726,FY2025/2026,2025-12-01,RG-05,CC-018,Facility Hire,NGO,RCP-373541,621000,530000,-91000,Cash,Reconciled,2025-12-01,0,Revenue Manager,No,December,6
REV-000727,FY2025/2026,2025-12-25,RG-03,CC-016,Training Fees,International Organisation,RCP-775431,187000,163000,-24000,MPESA,Reconciled,2025-12-28,3,Revenue Manager,No,December,6
REV-000728,FY2025/2026,2025-11-05,RG-03,CC-027,Consultancy Income,Private Company,RCP-362574,165000,166000,1000,Cash,Unreconciled,2025-11-14,9,Revenue Manager,Yes,November,5
REV-000729,FY2025/2026,2025-12-19,RG-02,CC-028,Service Fees,International Organisation,RCP-631751,576000,563000,-13000,Cheque,Reconciled,2025-12-28,9,Revenue Manager,Yes,December,6
REV-000730,FY2025/2026,2026-05-31,RG-05,CC-018,Certification Fees,International Organisation,RCP-922231,701000,721000,20000,Cheque,Reconciled,2026-05-31,0,Revenue Manager,No,May,11
REV-000731,FY2025/2026,2026-01-12,RG-08,CC-021,Certification Fees,Private Company,RCP-762288,203000,195000,-8000,MPESA,Reconciled,2026-01-21,9,Revenue Manager,Yes,January,7
REV-000732,FY2025/2026,2025-08-23,RG-04,CC-026,Consultancy Income,NGO,RCP-419343,785000,561000,-224000,Cheque,Unreconciled,2025-08-31,8,Revenue Manager,Yes,August,2
REV-000733,FY2025/2026,2026-01-03,RG-05,CC-024,Service Fees,Private Company,RCP-202531,291000,231000,-60000,MPESA,Reconciled,2026-01-14,11,Revenue Manager,Yes,January,7
REV-000734,FY2025/2026,2026-02-24,RG-01,CC-004,Publication Sales,NGO,RCP-494810,180000,202000,22000,Bank Transfer,Reconciled,2026-03-08,12,Revenue Manager,Yes,February,8
REV-000735,FY2025/2026,2025-11-26,RG-04,CC-017,Certification Fees,Government Agency,RCP-735444,227000,200000,-27000,Online Portal,Reconciled,2025-11-28,2,Revenue Manager,No,November,5
REV-000736,FY2025/2026,2025-12-01,RG-06,CC-019,Publication Sales,Individual,RCP-653818,456000,430000,-26000,MPESA,Reconciled,2025-12-15,14,Revenue Manager,Yes,November,5
REV-000737,FY2025/2026,2025-08-02,RG-01,CC-009,Consultancy Income,International Organisation,RCP-384092,661000,736000,75000,Bank Transfer,Reconciled,2025-08-11,9,Revenue Manager,Yes,August,2
REV-000738,FY2025/2026,2026-01-31,RG-01,CC-005,Facility Hire,NGO,RCP-142005,279000,201000,-78000,Online Portal,Reconciled,2026-02-11,11,Revenue Manager,Yes,January,7
REV-000739,FY2025/2026,2025-08-11,RG-04,CC-025,Publication Sales,Individual,RCP-863657,273000,186000,-87000,Cash,Reconciled,2025-08-24,13,Revenue Manager,Yes,August,2
REV-000740,FY2025/2026,2025-10-02,RG-01,CC-009,Certification Fees,Private Company,RCP-704268,310000,287000,-23000,MPESA,Reconciled,2025-10-07,5,Revenue Manager,No,October,4
REV-000741,FY2025/2026,2026-03-07,RG-01,CC-009,Training Fees,International Organisation,RCP-292931,165000,124000,-41000,MPESA,Unreconciled,2026-03-21,14,Revenue Manager,Yes,March,9
REV-000742,FY2025/2026,2026-05-06,RG-01,CC-004,Certification Fees,NGO,RCP-967664,254000,195000,-59000,Cheque,Reconciled,2026-05-09,3,Revenue Manager,No,May,11
REV-000743,FY2025/2026,2025-09-11,RG-01,CC-002,Publication Sales,Individual,RCP-495346,273000,277000,4000,MPESA,Reconciled,2025-09-24,13,Revenue Manager,Yes,September,3
REV-000744,FY2025/2026,2026-03-10,RG-07,CC-030,Certification Fees,Private Company,RCP-157069,449000,296000,-153000,Bank Transfer,Reconciled,2026-03-21,11,Revenue Manager,Yes,March,9
REV-000745,FY2025/2026,2025-12-29,RG-04,CC-025,Training Fees,Individual,RCP-867697,296000,262000,-34000,MPESA,Reconciled,2025-12-30,1,Revenue Manager,No,December,6
REV-000746,FY2025/2026,2026-01-14,RG-01,CC-002,Service Fees,Government Agency,RCP-371766,464000,575000,111000,Cheque,Reconciled,2026-01-21,7,Revenue Manager,Yes,January,7
REV-000747,FY2025/2026,2025-07-22,RG-01,CC-014,Certification Fees,International Organisation,RCP-655713,535000,316000,-219000,Cash,Reconciled,2025-07-26,4,Revenue Manager,No,July,1
REV-000748,FY2025/2026,2026-03-03,RG-02,CC-028,Training Fees,International Organisation,RCP-989433,534000,611000,77000,Online Portal,Reconciled,2026-03-08,5,Revenue Manager,No,March,9
REV-000749,FY2025/2026,2025-09-15,RG-04,CC-026,Service Fees,Private Company,RCP-548377,145000,123000,-22000,Cheque,Reconciled,2025-09-26,11,Revenue Manager,Yes,September,3
REV-000750,FY2025/2026,2025-11-25,RG-01,CC-006,Licensing Fees,Private Company,RCP-685141,461000,513000,52000,Online Portal,Reconciled,2025-12-02,7,Revenue Manager,Yes,November,5
REV-000751,FY2025/2026,2025-07-24,RG-01,CC-006,Inspection Fees,International Organisation,RCP-765296,254000,201000,-53000,Cheque,Pending,2025-07-29,5,Revenue Manager,No,July,1
REV-000752,FY2025/2026,2026-04-21,RG-01,CC-004,Facility Hire,Individual,RCP-795150,105000,101000,-4000,Cash,Reconciled,2026-04-26,5,Revenue Manager,No,April,10
REV-000753,FY2025/2026,2026-03-17,RG-07,CC-020,Facility Hire,Private Company,RCP-661013,378000,330000,-48000,Cash,Reconciled,2026-03-22,5,Revenue Manager,No,March,9
REV-000754,FY2025/2026,2026-02-06,RG-01,CC-032,Certification Fees,Government Agency,RCP-507324,318000,232000,-86000,Cheque,Reconciled,2026-02-07,1,Revenue Manager,No,February,8
REV-000755,FY2025/2026,2026-05-07,RG-05,CC-018,Training Fees,International Organisation,RCP-864298,349000,394000,45000,Cheque,Reconciled,2026-05-10,3,Revenue Manager,No,May,11
REV-000756,FY2025/2026,2026-03-28,RG-01,CC-010,Certification Fees,Individual,RCP-305394,437000,368000,-69000,Cash,Reconciled,2026-03-29,1,Revenue Manager,No,March,9
REV-000757,FY2025/2026,2025-12-19,RG-05,CC-018,Consultancy Income,Government Agency,RCP-947579,546000,363000,-183000,Cash,Reconciled,2025-12-19,0,Revenue Manager,No,December,6
REV-000758,FY2025/2026,2026-01-08,RG-02,CC-029,Certification Fees,NGO,RCP-464672,686000,348000,-338000,Online Portal,Reconciled,2026-01-09,1,Revenue Manager,No,January,7
REV-000759,FY2025/2026,2026-04-15,RG-06,CC-019,Service Fees,NGO,RCP-423666,634000,522000,-112000,Online Portal,Reconciled,2026-04-20,5,Revenue Manager,No,April,10
REV-000760,FY2025/2026,2025-08-12,RG-01,CC-003,Consultancy Income,Private Company,RCP-120789,558000,376000,-182000,Cheque,Unreconciled,2025-08-22,10,Revenue Manager,Yes,August,2
REV-000761,FY2025/2026,2026-01-25,RG-08,CC-021,Inspection Fees,International Organisation,RCP-259406,560000,510000,-50000,Cash,Reconciled,2026-02-04,10,Revenue Manager,Yes,January,7
REV-000762,FY2025/2026,2025-08-20,RG-01,CC-012,Consultancy Income,NGO,RCP-433342,367000,264000,-103000,MPESA,Pending,2025-08-25,5,Revenue Manager,No,August,2
REV-000763,FY2025/2026,2025-10-05,RG-01,CC-007,Consultancy Income,NGO,RCP-403354,381000,258000,-123000,Cash,Reconciled,2025-10-15,10,Revenue Manager,Yes,October,4
REV-000764,FY2025/2026,2026-01-24,RG-07,CC-020,Certification Fees,International Organisation,RCP-182633,437000,315000,-122000,Online Portal,Unreconciled,2026-02-05,12,Revenue Manager,Yes,January,7
REV-000765,FY2025/2026,2026-03-14,RG-02,CC-015,Licensing Fees,Individual,RCP-827531,663000,659000,-4000,Online Portal,Reconciled,2026-03-17,3,Revenue Manager,No,March,9
REV-000766,FY2025/2026,2026-02-26,RG-01,CC-023,Publication Sales,Private Company,RCP-251252,695000,451000,-244000,Bank Transfer,Reconciled,2026-03-08,10,Revenue Manager,Yes,February,8
REV-000767,FY2025/2026,2026-01-26,RG-05,CC-018,Certification Fees,Individual,RCP-227013,103000,92000,-11000,Cash,Reconciled,2026-01-29,3,Revenue Manager,No,January,7
REV-000768,FY2025/2026,2025-11-23,RG-01,CC-009,Consultancy Income,Private Company,RCP-654335,450000,373000,-77000,Online Portal,Pending,2025-11-24,1,Revenue Manager,No,November,5
REV-000769,FY2025/2026,2025-08-16,RG-01,CC-002,Inspection Fees,International Organisation,RCP-799911,615000,491000,-124000,Cash,Reconciled,2025-08-25,9,Revenue Manager,Yes,August,2
REV-000770,FY2025/2026,2025-07-27,RG-01,CC-032,Licensing Fees,International Organisation,RCP-747405,587000,664000,77000,MPESA,Unreconciled,2025-07-29,2,Revenue Manager,No,July,1
REV-000771,FY2025/2026,2026-03-17,RG-01,CC-011,Consultancy Income,International Organisation,RCP-858281,669000,589000,-80000,Cash,Reconciled,2026-03-24,7,Revenue Manager,Yes,March,9
REV-000772,FY2025/2026,2025-08-27,RG-02,CC-029,Inspection Fees,Government Agency,RCP-899666,774000,779000,5000,Online Portal,Reconciled,2025-09-03,7,Revenue Manager,Yes,August,2
REV-000773,FY2025/2026,2026-04-16,RG-01,CC-003,Licensing Fees,Government Agency,RCP-702391,482000,452000,-30000,Cheque,Reconciled,2026-04-28,12,Revenue Manager,Yes,April,10
REV-000774,FY2025/2026,2025-08-30,RG-01,CC-005,Certification Fees,Government Agency,RCP-767107,443000,496000,53000,Cheque,Pending,2025-09-02,3,Revenue Manager,No,August,2
REV-000775,FY2025/2026,2025-12-23,RG-01,CC-002,Inspection Fees,Government Agency,RCP-114526,223000,125000,-98000,Bank Transfer,Reconciled,2026-01-01,9,Revenue Manager,Yes,December,6
REV-000776,FY2025/2026,2025-12-17,RG-04,CC-026,Consultancy Income,Private Company,RCP-597469,741000,687000,-54000,Bank Transfer,Reconciled,2025-12-31,14,Revenue Manager,Yes,December,6
REV-000777,FY2025/2026,2026-05-21,RG-01,CC-013,Facility Hire,NGO,RCP-487521,341000,397000,56000,Online Portal,Reconciled,2026-05-22,1,Revenue Manager,No,May,11
REV-000778,FY2025/2026,2026-05-01,RG-01,CC-004,Certification Fees,Government Agency,RCP-933390,519000,472000,-47000,Cheque,Reconciled,2026-05-15,14,Revenue Manager,Yes,May,11
REV-000779,FY2025/2026,2025-08-07,RG-01,CC-012,Inspection Fees,Private Company,RCP-131424,659000,582000,-77000,MPESA,Reconciled,2025-08-09,2,Revenue Manager,No,August,2
REV-000780,FY2025/2026,2025-12-16,RG-01,CC-010,Service Fees,Individual,RCP-999412,201000,150000,-51000,Cheque,Pending,2025-12-16,0,Revenue Manager,No,December,6
REV-000781,FY2025/2026,2025-10-25,RG-01,CC-005,Facility Hire,Individual,RCP-738914,330000,193000,-137000,Bank Transfer,Unreconciled,2025-10-30,5,Revenue Manager,No,October,4
REV-000782,FY2025/2026,2025-11-14,RG-01,CC-003,Consultancy Income,NGO,RCP-822097,447000,491000,44000,Online Portal,Reconciled,2025-11-25,11,Revenue Manager,Yes,November,5
REV-000783,FY2025/2026,2025-12-13,RG-01,CC-006,Inspection Fees,International Organisation,RCP-821544,200000,213000,13000,MPESA,Reconciled,2025-12-26,13,Revenue Manager,Yes,December,6
REV-000784,FY2025/2026,2026-03-01,RG-01,CC-002,Publication Sales,International Organisation,RCP-171592,531000,439000,-92000,MPESA,Unreconciled,2026-03-01,0,Revenue Manager,No,March,9
REV-000785,FY2025/2026,2025-12-30,RG-07,CC-020,Publication Sales,Private Company,RCP-555303,275000,234000,-41000,Cash,Reconciled,2026-01-06,7,Revenue Manager,Yes,December,6
REV-000786,FY2025/2026,2026-03-17,RG-07,CC-020,Training Fees,International Organisation,RCP-623321,797000,756000,-41000,Cheque,Pending,2026-03-24,7,Revenue Manager,Yes,March,9
REV-000787,FY2025/2026,2025-08-01,RG-04,CC-026,Licensing Fees,Individual,RCP-939348,240000,224000,-16000,Cash,Unreconciled,2025-08-03,2,Revenue Manager,No,August,2
REV-000788,FY2025/2026,2025-09-20,RG-07,CC-020,Consultancy Income,Government Agency,RCP-668674,323000,312000,-11000,Online Portal,Unreconciled,2025-09-30,10,Revenue Manager,Yes,September,3
REV-000789,FY2025/2026,2026-01-30,RG-07,CC-020,Inspection Fees,Individual,RCP-901351,222000,180000,-42000,MPESA,Reconciled,2026-02-13,14,Revenue Manager,Yes,January,7
REV-000790,FY2025/2026,2025-09-25,RG-01,CC-014,Inspection Fees,Government Agency,RCP-584469,241000,263000,22000,MPESA,Reconciled,2025-10-03,8,Revenue Manager,Yes,September,3
REV-000791,FY2025/2026,2025-09-25,RG-07,CC-020,Facility Hire,Government Agency,RCP-524603,466000,397000,-69000,Online Portal,Reconciled,2025-10-05,10,Revenue Manager,Yes,September,3
REV-000792,FY2025/2026,2026-04-12,RG-01,CC-031,Facility Hire,Individual,RCP-635985,368000,315000,-53000,MPESA,Reconciled,2026-04-13,1,Revenue Manager,No,April,10
REV-000793,FY2025/2026,2025-08-10,RG-01,CC-001,Certification Fees,Government Agency,RCP-819191,302000,281000,-21000,MPESA,Reconciled,2025-08-23,13,Revenue Manager,Yes,August,2
REV-000794,FY2025/2026,2025-07-23,RG-05,CC-024,Facility Hire,NGO,RCP-632436,713000,657000,-56000,Online Portal,Reconciled,2025-08-03,11,Revenue Manager,Yes,July,1
REV-000795,FY2025/2026,2025-08-17,RG-01,CC-004,Consultancy Income,Private Company,RCP-657689,356000,295000,-61000,Cheque,Reconciled,2025-08-31,14,Revenue Manager,Yes,August,2
REV-000796,FY2025/2026,2025-07-25,RG-01,CC-011,Consultancy Income,Government Agency,RCP-813500,633000,672000,39000,Online Portal,Reconciled,2025-07-31,6,Revenue Manager,Yes,July,1
REV-000797,FY2025/2026,2025-12-21,RG-05,CC-018,Service Fees,International Organisation,RCP-162294,376000,283000,-93000,Cash,Reconciled,2025-12-31,10,Revenue Manager,Yes,December,6
REV-000798,FY2025/2026,2025-11-04,RG-04,CC-017,Publication Sales,Individual,RCP-986143,144000,139000,-5000,Bank Transfer,Reconciled,2025-11-11,7,Revenue Manager,Yes,November,5
REV-000799,FY2025/2026,2026-05-16,RG-07,CC-030,Facility Hire,International Organisation,RCP-965202,142000,116000,-26000,Bank Transfer,Reconciled,2026-05-20,4,Revenue Manager,No,May,11
REV-000800,FY2025/2026,2025-12-19,RG-01,CC-014,Service Fees,Individual,RCP-978514,623000,692000,69000,Online Portal,Reconciled,2025-12-21,2,Revenue Manager,No,December,6
REV-000801,FY2025/2026,2026-03-02,RG-02,CC-015,Licensing Fees,International Organisation,RCP-311141,607000,591000,-16000,Bank Transfer,Reconciled,2026-03-02,0,Revenue Manager,No,February,8
REV-000802,FY2025/2026,2025-10-15,RG-01,CC-005,Certification Fees,International Organisation,RCP-556108,107000,82000,-25000,Bank Transfer,Reconciled,2025-10-16,1,Revenue Manager,No,October,4
REV-000803,FY2025/2026,2025-09-15,RG-03,CC-016,Consultancy Income,International Organisation,RCP-183458,676000,753000,77000,MPESA,Reconciled,2025-09-19,4,Revenue Manager,No,September,3
REV-000804,FY2025/2026,2026-02-05,RG-04,CC-026,Consultancy Income,Government Agency,RCP-383443,303000,103000,-200000,Online Portal,Unreconciled,2026-02-11,6,Revenue Manager,Yes,February,8
REV-000805,FY2025/2026,2026-03-14,RG-01,CC-014,Consultancy Income,Individual,RCP-973573,287000,283000,-4000,Bank Transfer,Reconciled,2026-03-21,7,Revenue Manager,Yes,March,9
REV-000806,FY2025/2026,2025-12-01,RG-01,CC-031,Inspection Fees,Government Agency,RCP-971135,494000,487000,-7000,MPESA,Reconciled,2025-12-13,12,Revenue Manager,Yes,November,5
REV-000807,FY2025/2026,2026-04-04,RG-05,CC-018,Inspection Fees,Government Agency,RCP-742097,120000,92000,-28000,Cash,Reconciled,2026-04-11,7,Revenue Manager,Yes,April,10
REV-000808,FY2025/2026,2026-05-21,RG-08,CC-021,Facility Hire,Private Company,RCP-602584,667000,491000,-176000,MPESA,Reconciled,2026-05-23,2,Revenue Manager,No,May,11
REV-000809,FY2025/2026,2026-04-01,RG-01,CC-007,Inspection Fees,International Organisation,RCP-930354,180000,116000,-64000,Cash,Reconciled,2026-04-11,10,Revenue Manager,Yes,April,10
REV-000810,FY2025/2026,2026-01-23,RG-01,CC-009,Publication Sales,NGO,RCP-652039,513000,305000,-208000,Online Portal,Reconciled,2026-01-31,8,Revenue Manager,Yes,January,7
REV-000811,FY2025/2026,2026-02-18,RG-02,CC-015,Publication Sales,Individual,RCP-466263,367000,276000,-91000,Online Portal,Reconciled,2026-02-20,2,Revenue Manager,No,February,8
REV-000812,FY2025/2026,2025-09-24,RG-06,CC-019,Publication Sales,Government Agency,RCP-685188,362000,419000,57000,Cheque,Pending,2025-10-08,14,Revenue Manager,Yes,September,3
REV-000813,FY2025/2026,2025-09-09,RG-01,CC-023,Certification Fees,Individual,RCP-366446,681000,518000,-163000,Cash,Reconciled,2025-09-15,6,Revenue Manager,Yes,September,3
REV-000814,FY2025/2026,2025-11-12,RG-01,CC-031,Certification Fees,Private Company,RCP-152658,242000,201000,-41000,Bank Transfer,Reconciled,2025-11-23,11,Revenue Manager,Yes,November,5
REV-000815,FY2025/2026,2026-03-22,RG-03,CC-016,Service Fees,International Organisation,RCP-550103,679000,449000,-230000,Bank Transfer,Reconciled,2026-03-27,5,Revenue Manager,No,March,9
REV-000816,FY2025/2026,2026-05-18,RG-01,CC-001,Publication Sales,International Organisation,RCP-759281,701000,700000,-1000,Cheque,Pending,2026-05-20,2,Revenue Manager,No,May,11
REV-000817,FY2025/2026,2025-08-24,RG-01,CC-012,Publication Sales,International Organisation,RCP-275302,253000,242000,-11000,MPESA,Reconciled,2025-08-25,1,Revenue Manager,No,August,2
REV-000818,FY2025/2026,2025-12-18,RG-02,CC-029,Licensing Fees,Individual,RCP-443019,129000,135000,6000,Cheque,Reconciled,2025-12-19,1,Revenue Manager,No,December,6
REV-000819,FY2025/2026,2026-04-21,RG-02,CC-028,Inspection Fees,Government Agency,RCP-343109,349000,225000,-124000,Cheque,Reconciled,2026-04-28,7,Revenue Manager,Yes,April,10
REV-000820,FY2025/2026,2025-08-23,RG-04,CC-025,Publication Sales,Government Agency,RCP-768555,426000,389000,-37000,Cheque,Reconciled,2025-08-23,0,Revenue Manager,No,August,2
REV-000821,FY2025/2026,2026-04-21,RG-02,CC-015,Facility Hire,Private Company,RCP-829728,576000,571000,-5000,Cheque,Pending,2026-04-30,9,Revenue Manager,Yes,April,10
REV-000822,FY2025/2026,2026-02-19,RG-07,CC-030,Service Fees,Individual,RCP-470335,201000,235000,34000,Cash,Reconciled,2026-02-25,6,Revenue Manager,Yes,February,8
REV-000823,FY2025/2026,2025-10-21,RG-01,CC-007,Consultancy Income,International Organisation,RCP-914111,646000,733000,87000,Cash,Reconciled,2025-10-22,1,Revenue Manager,No,October,4
REV-000824,FY2025/2026,2026-02-27,RG-01,CC-010,Training Fees,Private Company,RCP-731953,650000,461000,-189000,Cheque,Reconciled,2026-03-13,14,Revenue Manager,Yes,February,8
REV-000825,FY2025/2026,2025-07-10,RG-01,CC-032,Publication Sales,Government Agency,RCP-394360,484000,400000,-84000,Cheque,Reconciled,2025-07-14,4,Revenue Manager,No,July,1
REV-000826,FY2025/2026,2026-01-28,RG-01,CC-001,Consultancy Income,Government Agency,RCP-761196,199000,214000,15000,MPESA,Reconciled,2026-02-10,13,Revenue Manager,Yes,January,7
REV-000827,FY2025/2026,2026-05-06,RG-08,CC-021,Facility Hire,Individual,RCP-840336,333000,265000,-68000,Cheque,Unreconciled,2026-05-20,14,Revenue Manager,Yes,May,11
REV-000828,FY2025/2026,2025-09-19,RG-02,CC-029,Licensing Fees,Private Company,RCP-543050,141000,115000,-26000,Cash,Reconciled,2025-09-30,11,Revenue Manager,Yes,September,3
REV-000829,FY2025/2026,2026-03-11,RG-05,CC-018,Publication Sales,Government Agency,RCP-528711,189000,180000,-9000,Online Portal,Pending,2026-03-24,13,Revenue Manager,Yes,March,9
REV-000830,FY2025/2026,2025-09-21,RG-05,CC-018,Publication Sales,Government Agency,RCP-978305,373000,360000,-13000,Online Portal,Reconciled,2025-10-05,14,Revenue Manager,Yes,September,3
REV-000831,FY2025/2026,2026-05-11,RG-01,CC-005,Certification Fees,International Organisation,RCP-591162,404000,336000,-68000,Online Portal,Reconciled,2026-05-11,0,Revenue Manager,No,May,11
REV-000832,FY2025/2026,2026-01-09,RG-01,CC-007,Consultancy Income,Individual,RCP-782730,603000,670000,67000,MPESA,Reconciled,2026-01-13,4,Revenue Manager,No,January,7
REV-000833,FY2025/2026,2026-01-09,RG-01,CC-003,Service Fees,Government Agency,RCP-340659,721000,906000,185000,MPESA,Reconciled,2026-01-09,0,Revenue Manager,No,January,7
REV-000834,FY2025/2026,2025-11-17,RG-01,CC-008,Publication Sales,Government Agency,RCP-965840,336000,291000,-45000,Bank Transfer,Reconciled,2025-11-22,5,Revenue Manager,No,November,5
REV-000835,FY2025/2026,2026-01-14,RG-05,CC-024,Service Fees,Government Agency,RCP-490077,470000,477000,7000,Cheque,Reconciled,2026-01-26,12,Revenue Manager,Yes,January,7
