AllocationID,FinancialYear,Month,FYMonthNumber,CalendarYear,BudgetVersion,ProgrammeCode,DirectorateCode,CostCentreCode,RegionCode,FundSourceCode,DonorCode,ActivityCode,SubActivityCode,VoteCode,MonthlyAllocationAmount,CumulativeAllocationAmount,AllocationDate,AllocationReference,SourceDocument,CreatedByRole,CreatedDate,LastUpdatedDate
MA-000691,FY2024/2025,January,7,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-2120,5438188,38067314,2025-01-01,MA-769989,BD-196781,Head of Budget,2024-12-27,2025-01-01
MA-000692,FY2024/2025,February,8,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-2120,5982006,44049320,2025-02-01,MA-579318,BD-196781,Head of Budget,2025-01-31,2025-02-01
MA-000693,FY2024/2025,March,9,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-2120,6525825,50575145,2025-03-01,MA-216242,BD-196781,Head of Budget,2025-02-25,2025-03-01
MA-000694,FY2024/2025,April,10,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-2120,7069644,57644789,2025-04-01,MA-725726,BD-196781,Head of Budget,2025-03-27,2025-04-01
MA-000695,FY2024/2025,May,11,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-2120,8157281,65802070,2025-05-01,MA-117233,BD-196781,Head of Budget,2025-04-26,2025-05-01
MA-000696,FY2024/2025,June,12,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-2120,10876375,76678445,2025-06-01,MA-702980,BD-196781,Head of Budget,2025-05-30,2025-06-01
MA-000697,FY2024/2025,July,1,2024,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,5438188,5438188,2024-07-01,MA-853448,BD-103717,Head of Budget,2024-06-29,2024-07-01
MA-000698,FY2024/2025,August,2,2024,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,4350550,9788738,2024-08-01,MA-405420,BD-103717,Head of Budget,2024-07-28,2024-08-01
MA-000699,FY2024/2025,September,3,2024,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,6525825,16314563,2024-09-01,MA-101640,BD-103717,Head of Budget,2024-08-27,2024-09-01
MA-000700,FY2024/2025,October,4,2024,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,5438188,21752751,2024-10-01,MA-469954,BD-103717,Head of Budget,2024-09-29,2024-10-01
MA-000701,FY2024/2025,November,5,2024,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,5982006,27734757,2024-11-01,MA-698384,BD-103717,Head of Budget,2024-10-28,2024-11-01
MA-000702,FY2024/2025,December,6,2024,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,4894369,32629126,2024-12-01,MA-296412,BD-103717,Head of Budget,2024-11-30,2024-12-01
MA-000703,FY2024/2025,January,7,2025,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,5438188,38067314,2025-01-01,MA-648913,BD-103717,Head of Budget,2024-12-29,2025-01-01
MA-000704,FY2024/2025,February,8,2025,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,5982006,44049320,2025-02-01,MA-170966,BD-103717,Head of Budget,2025-01-27,2025-02-01
MA-000705,FY2024/2025,March,9,2025,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,6525825,50575145,2025-03-01,MA-670511,BD-103717,Head of Budget,2025-02-24,2025-03-01
MA-000706,FY2024/2025,April,10,2025,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,7069644,57644789,2025-04-01,MA-924613,BD-103717,Head of Budget,2025-03-27,2025-04-01
MA-000707,FY2024/2025,May,11,2025,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,8157281,65802070,2025-05-01,MA-681070,BD-103717,Head of Budget,2025-04-30,2025-05-01
MA-000708,FY2024/2025,June,12,2025,Original,PRG-12,DIR-12,CC-027,RG-03,FS-02,DON-00,ACT-040,ACT-040-S02,V-2510,10876375,76678445,2025-06-01,MA-509420,BD-103717,Head of Budget,2025-05-28,2025-06-01
MA-000709,FY2024/2025,July,1,2024,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,5438188,5438188,2024-07-01,MA-145649,BD-269430,Head of Budget,2024-06-27,2024-07-01
MA-000710,FY2024/2025,August,2,2024,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,4350550,9788738,2024-08-01,MA-491435,BD-269430,Head of Budget,2024-07-29,2024-08-01
MA-000711,FY2024/2025,September,3,2024,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,6525825,16314563,2024-09-01,MA-883618,BD-269430,Head of Budget,2024-08-31,2024-09-01
MA-000712,FY2024/2025,October,4,2024,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,5438188,21752751,2024-10-01,MA-474440,BD-269430,Head of Budget,2024-09-30,2024-10-01
MA-000713,FY2024/2025,November,5,2024,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,5982006,27734757,2024-11-01,MA-461551,BD-269430,Head of Budget,2024-10-30,2024-11-01
MA-000714,FY2024/2025,December,6,2024,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,4894369,32629126,2024-12-01,MA-868544,BD-269430,Head of Budget,2024-11-30,2024-12-01
MA-000715,FY2024/2025,January,7,2025,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,5438188,38067314,2025-01-01,MA-908977,BD-269430,Head of Budget,2024-12-27,2025-01-01
MA-000716,FY2024/2025,February,8,2025,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,5982006,44049320,2025-02-01,MA-870899,BD-269430,Head of Budget,2025-01-29,2025-02-01
MA-000717,FY2024/2025,March,9,2025,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,6525825,50575145,2025-03-01,MA-239890,BD-269430,Head of Budget,2025-02-28,2025-03-01
MA-000718,FY2024/2025,April,10,2025,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,7069644,57644789,2025-04-01,MA-469412,BD-269430,Head of Budget,2025-03-27,2025-04-01
MA-000719,FY2024/2025,May,11,2025,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,8157281,65802070,2025-05-01,MA-454992,BD-269430,Head of Budget,2025-04-29,2025-05-01
MA-000720,FY2024/2025,June,12,2025,Original,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-028,ACT-028-S01,V-2250,10876375,76678445,2025-06-01,MA-970720,BD-269430,Head of Budget,2025-05-28,2025-06-01
MA-000721,FY2024/2025,July,1,2024,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3107536,3107536,2024-07-01,MA-829168,BD-217308,Head of Budget,2024-06-27,2024-07-01
MA-000722,FY2024/2025,August,2,2024,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,2486029,5593565,2024-08-01,MA-762423,BD-217308,Head of Budget,2024-07-30,2024-08-01
MA-000723,FY2024/2025,September,3,2024,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3729043,9322608,2024-09-01,MA-950916,BD-217308,Head of Budget,2024-08-30,2024-09-01
MA-000724,FY2024/2025,October,4,2024,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3107536,12430144,2024-10-01,MA-166165,BD-217308,Head of Budget,2024-09-27,2024-10-01
MA-000725,FY2024/2025,November,5,2024,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3418289,15848433,2024-11-01,MA-138780,BD-217308,Head of Budget,2024-10-29,2024-11-01
MA-000726,FY2024/2025,December,6,2024,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,2796782,18645215,2024-12-01,MA-311383,BD-217308,Head of Budget,2024-11-30,2024-12-01
MA-000727,FY2024/2025,January,7,2025,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3107536,21752751,2025-01-01,MA-929538,BD-217308,Head of Budget,2024-12-30,2025-01-01
MA-000728,FY2024/2025,February,8,2025,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3418289,25171040,2025-02-01,MA-143941,BD-217308,Head of Budget,2025-01-29,2025-02-01
MA-000729,FY2024/2025,March,9,2025,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,3729043,28900083,2025-03-01,MA-425138,BD-217308,Head of Budget,2025-02-24,2025-03-01
MA-000730,FY2024/2025,April,10,2025,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,4039796,32939879,2025-04-01,MA-517568,BD-217308,Head of Budget,2025-03-27,2025-04-01
MA-000731,FY2024/2025,May,11,2025,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,4661304,37601183,2025-05-01,MA-596395,BD-217308,Head of Budget,2025-04-28,2025-05-01
MA-000732,FY2024/2025,June,12,2025,Original,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S03,V-2510,6215071,43816254,2025-06-01,MA-138399,BD-217308,Head of Budget,2025-05-30,2025-06-01
MA-000733,FY2024/2025,July,1,2024,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3107536,3107536,2024-07-01,MA-400009,BD-710805,Head of Budget,2024-06-28,2024-07-01
MA-000734,FY2024/2025,August,2,2024,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,2486029,5593565,2024-08-01,MA-918771,BD-710805,Head of Budget,2024-07-31,2024-08-01
MA-000735,FY2024/2025,September,3,2024,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3729043,9322608,2024-09-01,MA-787584,BD-710805,Head of Budget,2024-08-29,2024-09-01
MA-000736,FY2024/2025,October,4,2024,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3107536,12430144,2024-10-01,MA-386488,BD-710805,Head of Budget,2024-09-30,2024-10-01
MA-000737,FY2024/2025,November,5,2024,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3418289,15848433,2024-11-01,MA-938171,BD-710805,Head of Budget,2024-10-29,2024-11-01
MA-000738,FY2024/2025,December,6,2024,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,2796782,18645215,2024-12-01,MA-558176,BD-710805,Head of Budget,2024-11-27,2024-12-01
MA-000739,FY2024/2025,January,7,2025,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3107536,21752751,2025-01-01,MA-879414,BD-710805,Head of Budget,2024-12-28,2025-01-01
MA-000740,FY2024/2025,February,8,2025,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3418289,25171040,2025-02-01,MA-505426,BD-710805,Head of Budget,2025-01-29,2025-02-01
MA-000741,FY2024/2025,March,9,2025,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,3729043,28900083,2025-03-01,MA-295892,BD-710805,Head of Budget,2025-02-25,2025-03-01
MA-000742,FY2024/2025,April,10,2025,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,4039796,32939879,2025-04-01,MA-825686,BD-710805,Head of Budget,2025-03-28,2025-04-01
MA-000743,FY2024/2025,May,11,2025,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,4661304,37601183,2025-05-01,MA-485191,BD-710805,Head of Budget,2025-04-26,2025-05-01
MA-000744,FY2024/2025,June,12,2025,Original,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,6215071,43816254,2025-06-01,MA-379676,BD-710805,Head of Budget,2025-05-31,2025-06-01
MA-000745,FY2024/2025,July,1,2024,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3107536,3107536,2024-07-01,MA-862400,BD-482364,Head of Budget,2024-06-27,2024-07-01
MA-000746,FY2024/2025,August,2,2024,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,2486029,5593565,2024-08-01,MA-182760,BD-482364,Head of Budget,2024-07-28,2024-08-01
MA-000747,FY2024/2025,September,3,2024,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3729043,9322608,2024-09-01,MA-731718,BD-482364,Head of Budget,2024-08-30,2024-09-01
MA-000748,FY2024/2025,October,4,2024,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3107536,12430144,2024-10-01,MA-671971,BD-482364,Head of Budget,2024-09-28,2024-10-01
MA-000749,FY2024/2025,November,5,2024,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3418289,15848433,2024-11-01,MA-436814,BD-482364,Head of Budget,2024-10-31,2024-11-01
MA-000750,FY2024/2025,December,6,2024,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,2796782,18645215,2024-12-01,MA-183958,BD-482364,Head of Budget,2024-11-28,2024-12-01
MA-000751,FY2024/2025,January,7,2025,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3107536,21752751,2025-01-01,MA-793024,BD-482364,Head of Budget,2024-12-29,2025-01-01
MA-000752,FY2024/2025,February,8,2025,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3418289,25171040,2025-02-01,MA-421384,BD-482364,Head of Budget,2025-01-28,2025-02-01
MA-000753,FY2024/2025,March,9,2025,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,3729043,28900083,2025-03-01,MA-731894,BD-482364,Head of Budget,2025-02-25,2025-03-01
MA-000754,FY2024/2025,April,10,2025,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,4039796,32939879,2025-04-01,MA-274739,BD-482364,Head of Budget,2025-03-28,2025-04-01
MA-000755,FY2024/2025,May,11,2025,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,4661304,37601183,2025-05-01,MA-468623,BD-482364,Head of Budget,2025-04-27,2025-05-01
MA-000756,FY2024/2025,June,12,2025,Original,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2310,6215071,43816254,2025-06-01,MA-144412,BD-482364,Head of Budget,2025-05-29,2025-06-01
MA-000757,FY2024/2025,July,1,2024,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3107536,3107536,2024-07-01,MA-744718,BD-799330,Head of Budget,2024-06-27,2024-07-01
MA-000758,FY2024/2025,August,2,2024,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,2486029,5593565,2024-08-01,MA-387892,BD-799330,Head of Budget,2024-07-31,2024-08-01
MA-000759,FY2024/2025,September,3,2024,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3729043,9322608,2024-09-01,MA-178686,BD-799330,Head of Budget,2024-08-28,2024-09-01
MA-000760,FY2024/2025,October,4,2024,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3107536,12430144,2024-10-01,MA-480959,BD-799330,Head of Budget,2024-09-26,2024-10-01
MA-000761,FY2024/2025,November,5,2024,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3418289,15848433,2024-11-01,MA-940010,BD-799330,Head of Budget,2024-10-30,2024-11-01
MA-000762,FY2024/2025,December,6,2024,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,2796782,18645215,2024-12-01,MA-132653,BD-799330,Head of Budget,2024-11-29,2024-12-01
MA-000763,FY2024/2025,January,7,2025,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3107536,21752751,2025-01-01,MA-989894,BD-799330,Head of Budget,2024-12-27,2025-01-01
MA-000764,FY2024/2025,February,8,2025,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3418289,25171040,2025-02-01,MA-811027,BD-799330,Head of Budget,2025-01-28,2025-02-01
MA-000765,FY2024/2025,March,9,2025,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,3729043,28900083,2025-03-01,MA-136489,BD-799330,Head of Budget,2025-02-27,2025-03-01
MA-000766,FY2024/2025,April,10,2025,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,4039796,32939879,2025-04-01,MA-170499,BD-799330,Head of Budget,2025-03-30,2025-04-01
MA-000767,FY2024/2025,May,11,2025,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,4661304,37601183,2025-05-01,MA-916332,BD-799330,Head of Budget,2025-04-28,2025-05-01
MA-000768,FY2024/2025,June,12,2025,Original,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2240,6215071,43816254,2025-06-01,MA-479742,BD-799330,Head of Budget,2025-05-28,2025-06-01
MA-000769,FY2025/2026,July,1,2025,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2130166,2130166,2025-07-01,MA-694799,BD-262060,Head of Budget,2025-06-30,2025-07-01
MA-000770,FY2025/2026,August,2,2025,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,1704133,3834299,2025-08-01,MA-734487,BD-262060,Head of Budget,2025-07-30,2025-08-01
MA-000771,FY2025/2026,September,3,2025,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2556199,6390498,2025-09-01,MA-812048,BD-262060,Head of Budget,2025-08-28,2025-09-01
MA-000772,FY2025/2026,October,4,2025,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2130166,8520664,2025-10-01,MA-488984,BD-262060,Head of Budget,2025-09-28,2025-10-01
MA-000773,FY2025/2026,November,5,2025,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2343182,10863846,2025-11-01,MA-565504,BD-262060,Head of Budget,2025-10-31,2025-11-01
MA-000774,FY2025/2026,December,6,2025,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,1917149,12780995,2025-12-01,MA-701800,BD-262060,Head of Budget,2025-11-29,2025-12-01
MA-000775,FY2025/2026,January,7,2026,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2130166,14911161,2026-01-01,MA-655178,BD-262060,Head of Budget,2025-12-29,2026-01-01
MA-000776,FY2025/2026,February,8,2026,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2343182,17254343,2026-02-01,MA-517368,BD-262060,Head of Budget,2026-01-29,2026-02-01
MA-000777,FY2025/2026,March,9,2026,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2556199,19810542,2026-03-01,MA-781113,BD-262060,Head of Budget,2026-02-26,2026-03-01
MA-000778,FY2025/2026,April,10,2026,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,2769215,22579757,2026-04-01,MA-361736,BD-262060,Head of Budget,2026-03-31,2026-04-01
MA-000779,FY2025/2026,May,11,2026,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,3195249,25775006,2026-05-01,MA-127172,BD-262060,Head of Budget,2026-04-29,2026-05-01
MA-000780,FY2025/2026,June,12,2026,Original,PRG-01,DIR-01,CC-001,RG-01,FS-03,DON-00,ACT-038,ACT-038-S04,V-5130,4260330,30035336,2026-06-01,MA-623285,BD-262060,Head of Budget,2026-05-27,2026-06-01
MA-000781,FY2025/2026,July,1,2025,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,4260331,4260331,2025-07-01,MA-505785,BD-532322,Head of Budget,2025-06-26,2025-07-01
MA-000782,FY2025/2026,August,2,2025,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,3408265,7668596,2025-08-01,MA-223481,BD-532322,Head of Budget,2025-07-29,2025-08-01
MA-000783,FY2025/2026,September,3,2025,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,5112398,12780994,2025-09-01,MA-912609,BD-532322,Head of Budget,2025-08-29,2025-09-01
MA-000784,FY2025/2026,October,4,2025,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,4260331,17041325,2025-10-01,MA-838237,BD-532322,Head of Budget,2025-09-27,2025-10-01
MA-000785,FY2025/2026,November,5,2025,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,4686364,21727689,2025-11-01,MA-324993,BD-532322,Head of Budget,2025-10-27,2025-11-01
MA-000786,FY2025/2026,December,6,2025,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,3834298,25561987,2025-12-01,MA-399449,BD-532322,Head of Budget,2025-11-27,2025-12-01
MA-000787,FY2025/2026,January,7,2026,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,4260331,29822318,2026-01-01,MA-309902,BD-532322,Head of Budget,2025-12-31,2026-01-01
MA-000788,FY2025/2026,February,8,2026,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,4686364,34508682,2026-02-01,MA-242321,BD-532322,Head of Budget,2026-01-31,2026-02-01
MA-000789,FY2025/2026,March,9,2026,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,5112398,39621080,2026-03-01,MA-574001,BD-532322,Head of Budget,2026-02-27,2026-03-01
MA-000790,FY2025/2026,April,10,2026,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,5538431,45159511,2026-04-01,MA-848022,BD-532322,Head of Budget,2026-03-28,2026-04-01
MA-000791,FY2025/2026,May,11,2026,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,6390497,51550008,2026-05-01,MA-192055,BD-532322,Head of Budget,2026-04-28,2026-05-01
MA-000792,FY2025/2026,June,12,2026,Original,PRG-02,DIR-02,CC-002,RG-01,FS-03,DON-00,ACT-004,ACT-004-S02,V-5110,8520663,60070671,2026-06-01,MA-800280,BD-532322,Head of Budget,2026-05-29,2026-06-01
MA-000793,FY2025/2026,July,1,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2130166,2130166,2025-07-01,MA-844007,BD-920391,Head of Budget,2025-06-30,2025-07-01
MA-000794,FY2025/2026,August,2,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,1704133,3834299,2025-08-01,MA-676713,BD-920391,Head of Budget,2025-07-27,2025-08-01
MA-000795,FY2025/2026,September,3,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2556199,6390498,2025-09-01,MA-404466,BD-920391,Head of Budget,2025-08-29,2025-09-01
MA-000796,FY2025/2026,October,4,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2130166,8520664,2025-10-01,MA-992717,BD-920391,Head of Budget,2025-09-29,2025-10-01
MA-000797,FY2025/2026,November,5,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2343182,10863846,2025-11-01,MA-846385,BD-920391,Head of Budget,2025-10-30,2025-11-01
MA-000798,FY2025/2026,December,6,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,1917149,12780995,2025-12-01,MA-932250,BD-920391,Head of Budget,2025-11-28,2025-12-01
MA-000799,FY2025/2026,January,7,2026,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2130166,14911161,2026-01-01,MA-633469,BD-920391,Head of Budget,2025-12-30,2026-01-01
MA-000800,FY2025/2026,February,8,2026,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2343182,17254343,2026-02-01,MA-227257,BD-920391,Head of Budget,2026-01-30,2026-02-01
MA-000801,FY2025/2026,March,9,2026,Original,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S01,V-3120,2556199,19810542,2026-03-01,MA-930541,BD-920391,Head of Budget,2026-02-27,2026-03-01
