TransactionID,FinancialYear,TransactionDate,PostingDate,DocumentNumber,InvoiceNumber,SupplierID,SupplierCategory,ProgrammeCode,DirectorateCode,CostCentreCode,RegionCode,FundSourceCode,DonorCode,ActivityCode,SubActivityCode,VoteCode,ProcurementCategory,Description,GrossAmount,TaxAmount,NetAmount,CommitmentReference,PurchaseOrderReference,PaymentVoucherReference,PaymentStatus,PaymentDate,AccountingPeriod,EnteredByRole,ApprovedByRole,SourceSystem,DataQualityFlag
TXN-0007015,FY2024/2025,2025-06-28,2025-07-01,DOC-755375,INV-976983,SUP-2988,Construction,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2420,Security Services,Security Services - Technical Service Delivery,390000,0,390000,CMT-234146,PO-271704,PV-739149,Paid,2025-07-15,FY2024/2025-M12,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0007016,FY2024/2025,2025-02-14,2025-02-18,DOC-166040,INV-906597,SUP-8687,Equipment,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S02,V-2110,Training,Training - Equipment Maintenance and Repair,624000,0,624000,CMT-110055,PO-781900,PV-997325,Paid,2025-03-31,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007017,FY2024/2025,2024-12-06,2024-12-10,DOC-257970,INV-863817,SUP-9248,Security Services,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S01,V-2360,Printing and Stationery,Printing and Stationery - Infrastructure Construction,472000,0,472000,,,PV-530449,Paid,2025-01-21,FY2024/2025-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007018,FY2024/2025,2024-12-07,2024-12-08,DOC-864926,INV-873441,SUP-4101,Equipment,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S02,V-2212,Office Furniture,Office Furniture - Training and Capacity Building,93000,14900,78100,,PO-373338,PV-121994,Paid,2025-01-15,FY2024/2025-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007019,FY2024/2025,2024-11-15,2024-11-16,DOC-932719,INV-882989,SUP-2559,Fuel and Lubricants,PRG-02,DIR-02,CC-002,RG-01,FS-01,DON-00,ACT-004,ACT-004-S02,V-2430,ICT Services,ICT Services - Budget Preparation and Management,548000,0,548000,,,PV-461820,Paid,2024-11-21,FY2024/2025-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007020,FY2024/2025,2024-11-19,2024-11-23,DOC-572653,INV-291794,SUP-4456,Training,PRG-13,DIR-13,CC-014,RG-01,FS-04,DON-04,ACT-030,ACT-030-S02,V-4120,Equipment,Equipment - Community Outreach,132000,21100,110900,CMT-119718,,PV-958963,Paid,2024-12-16,FY2024/2025-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007021,FY2024/2025,2025-05-14,2025-05-19,DOC-727685,INV-122040,SUP-7417,Construction,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-020,ACT-020-S01,V-2510,Professional Services,Professional Services - Risk Assessment and Management,545000,0,545000,,PO-172301,PV-169146,Pending Payment,,FY2024/2025-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007022,FY2024/2025,2025-05-18,2025-05-20,DOC-279914,INV-763164,SUP-2212,Equipment,PRG-13,DIR-13,CC-016,RG-03,FS-02,DON-00,ACT-030,ACT-030-S02,V-2212,Travel and Accommodation,Travel and Accommodation - Community Outreach,322000,0,322000,CMT-233780,PO-593365,PV-764326,Paid,2025-06-18,FY2024/2025-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007023,FY2024/2025,2025-03-31,2025-04-01,DOC-963712,INV-122090,SUP-2958,Printing and Stationery,PRG-12,DIR-12,CC-012,RG-01,FS-02,DON-00,ACT-040,ACT-040-S01,V-3110,Travel and Accommodation,Travel and Accommodation - Environmental and Social Safeguards,645000,0,645000,CMT-207307,PO-523331,PV-593453,Cancelled,,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007024,FY2024/2025,2025-03-21,2025-03-21,DOC-998804,INV-951960,SUP-7655,Construction,PRG-10,DIR-10,CC-010,RG-01,FS-03,DON-00,ACT-024,ACT-024-S01,V-2510,Printing and Stationery,Printing and Stationery - Monitoring and Evaluation,157000,25100,131900,,PO-795308,PV-552524,Paid,2025-04-10,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0007025,FY2024/2025,2025-03-12,2025-03-13,DOC-285734,INV-795937,SUP-3291,Utilities,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2110,Medical Supplies,Medical Supplies - Infrastructure Construction,616000,0,616000,CMT-212725,PO-811267,PV-726359,Paid,2025-04-21,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0007026,FY2024/2025,2025-02-04,2025-02-09,DOC-618071,INV-521131,SUP-1784,Printing and Stationery,PRG-13,DIR-13,CC-015,RG-02,FS-02,DON-00,ACT-029,ACT-029-S01,V-2410,Fuel and Lubricants,Fuel and Lubricants - Regional Service Coordination,390000,0,390000,CMT-254423,,PV-458738,Paid,2025-02-27,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007027,FY2024/2025,2025-05-30,2025-06-01,DOC-191758,INV-344729,SUP-5975,Consultancy,PRG-13,DIR-13,CC-015,RG-02,FS-01,DON-00,ACT-029,ACT-029-S01,V-2390,Office Furniture,Office Furniture - Regional Service Coordination,126000,0,126000,,PO-230745,PV-819992,Paid,2025-06-28,FY2024/2025-M11,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0007028,FY2024/2025,2024-09-08,2024-09-08,DOC-600245,INV-183177,SUP-9943,Fuel and Lubricants,PRG-12,DIR-12,CC-026,RG-04,FS-02,DON-00,ACT-027,ACT-027-S02,V-2212,Cleaning Services,Cleaning Services - Infrastructure Construction,468000,0,468000,,,PV-266432,Paid,2024-10-19,FY2024/2025-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007029,FY2024/2025,2024-08-06,2024-08-08,DOC-704437,INV-703867,SUP-7086,Professional Services,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S03,V-2520,Consultancy,Consultancy - Stakeholder Engagement,59000,9400,49600,,,PV-162510,Paid,2024-09-19,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007030,FY2024/2025,2024-07-05,2024-07-08,DOC-896693,INV-483551,SUP-5830,Printing and Stationery,PRG-13,DIR-13,CC-015,RG-02,FS-02,DON-00,ACT-029,ACT-029-S02,V-5110,Office Furniture,Office Furniture - Regional Service Coordination,300000,0,300000,CMT-595944,,PV-638889,Pending Payment,,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007031,FY2024/2025,2024-08-02,2024-08-06,DOC-637798,INV-701435,SUP-8337,Fuel and Lubricants,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-030,ACT-030-S01,V-5110,Cleaning Services,Cleaning Services - Community Outreach,473000,0,473000,,,PV-679224,Paid,2024-09-12,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007032,FY2024/2025,2025-02-19,2025-02-24,DOC-776034,INV-399568,SUP-1839,Security Services,PRG-13,DIR-13,CC-016,RG-03,FS-01,DON-00,ACT-030,ACT-030-S01,V-2220,Construction,Construction - Community Outreach,138000,22100,115900,CMT-836273,PO-969962,PV-548995,Pending Payment,,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007033,FY2024/2025,2024-10-07,2024-10-08,DOC-262943,INV-514217,SUP-4110,Printing and Stationery,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S03,V-3140,Fuel and Lubricants,Fuel and Lubricants - Environmental and Social Safeguards,159000,0,159000,,PO-306903,PV-634254,Pending Payment,,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007034,FY2024/2025,2024-08-15,2024-08-20,DOC-394838,INV-287392,SUP-6685,Training,PRG-06,DIR-06,CC-006,RG-01,FS-01,DON-00,ACT-014,ACT-014-S02,V-2440,Fuel and Lubricants,Fuel and Lubricants - ICT Systems Development,188000,0,188000,CMT-420802,,PV-610401,Paid,2024-09-13,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007035,FY2024/2025,2024-12-05,2024-12-09,DOC-176131,INV-288698,SUP-1886,Fuel and Lubricants,PRG-13,DIR-13,CC-021,RG-08,FS-02,DON-00,ACT-029,ACT-029-S01,V-2310,Security Services,Security Services - Regional Service Coordination,234000,37400,196600,CMT-428033,,PV-726789,Paid,2025-01-20,FY2024/2025-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007036,FY2024/2025,2024-10-03,2024-10-06,DOC-836898,INV-564400,SUP-8111,Professional Services,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-007,ACT-007-S01,V-2110,Utilities,Utilities - Performance Monitoring and Reporting,270000,0,270000,CMT-602321,,PV-287521,Paid,2024-10-22,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007037,FY2024/2025,2024-08-18,2024-08-21,DOC-737803,INV-391995,SUP-4081,Fuel and Lubricants,PRG-08,DIR-08,CC-008,RG-01,FS-02,DON-00,ACT-020,ACT-020-S02,V-4120,Utilities,Utilities - Risk Assessment and Management,221000,0,221000,,PO-875764,PV-944009,Paid,2024-09-22,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007038,FY2024/2025,2024-08-07,2024-08-08,DOC-972818,INV-773189,SUP-7548,Printing and Stationery,PRG-04,DIR-04,CC-004,RG-01,FS-02,DON-00,ACT-009,ACT-009-S02,V-2510,Printing and Stationery,Printing and Stationery - Training and Capacity Building,157000,25100,131900,CMT-668255,PO-844889,PV-814909,Paid,2024-09-08,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007039,FY2024/2025,2025-01-14,2025-01-14,DOC-429802,INV-487254,SUP-8703,ICT Services,PRG-12,DIR-12,CC-027,RG-03,FS-04,DON-03,ACT-040,ACT-040-S02,V-3120,Consultancy,Consultancy - Environmental and Social Safeguards,421000,0,421000,CMT-670452,PO-693461,PV-299190,Cancelled,,FY2024/2025-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007040,FY2024/2025,2024-10-10,2024-10-12,DOC-932324,INV-268413,SUP-9286,Travel and Accommodation,PRG-13,DIR-13,CC-018,RG-05,FS-02,DON-00,ACT-030,ACT-030-S02,V-2520,Training,Training - Community Outreach,229000,0,229000,,PO-186802,PV-237051,Pending Payment,,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007041,FY2024/2025,2025-02-05,2025-02-06,DOC-745297,INV-146181,SUP-9264,Printing and Stationery,PRG-01,DIR-01,CC-001,RG-01,FS-04,DON-04,ACT-039,ACT-039-S02,V-2540,Cleaning Services,Cleaning Services - Security Services,244000,0,244000,CMT-844198,,PV-961688,Paid,2025-03-18,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007042,FY2024/2025,2025-01-19,2025-01-23,DOC-964433,INV-963747,SUP-7574,Utilities,PRG-11,DIR-11,CC-031,RG-01,FS-02,DON-00,ACT-026,ACT-026-S02,V-2510,ICT Services,ICT Services - Equipment Maintenance and Repair,453000,72500,380500,,,PV-321556,Pending Payment,,FY2024/2025-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007043,FY2024/2025,2024-11-12,2024-11-16,DOC-625641,INV-859722,SUP-2492,Equipment,PRG-13,DIR-13,CC-013,RG-01,FS-01,DON-00,ACT-029,ACT-029-S01,V-2420,Equipment,Equipment - Regional Service Coordination,514000,82200,431800,CMT-688601,,PV-154734,Paid,2024-11-30,FY2024/2025-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007044,FY2024/2025,2024-10-08,2024-10-08,DOC-822496,INV-379910,SUP-3536,Consultancy,PRG-04,DIR-04,CC-004,RG-01,FS-04,DON-03,ACT-008,ACT-008-S02,V-2540,Maintenance,Maintenance - Staff Recruitment and Selection,253000,0,253000,CMT-586025,,PV-164093,Paid,2024-10-19,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007045,FY2024/2025,2024-07-31,2024-08-04,DOC-339259,INV-781535,SUP-8160,Security Services,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-017,ACT-017-S02,V-2390,Office Furniture,Office Furniture - Legal Advisory Services,131000,0,131000,,PO-390715,PV-946023,Paid,2024-08-26,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007046,FY2024/2025,2025-01-10,2025-01-11,DOC-414885,INV-413958,SUP-8209,Consultancy,PRG-12,DIR-12,CC-023,RG-01,FS-02,DON-00,ACT-027,ACT-027-S02,V-2250,Travel and Accommodation,Travel and Accommodation - Infrastructure Construction,209000,0,209000,,PO-552618,PV-153387,Paid,2025-01-26,FY2024/2025-M07,Accounts Officer,Chief Accountant,IFMIS,Error
TXN-0007047,FY2024/2025,2024-10-15,2024-10-15,DOC-526105,INV-135037,SUP-5798,Travel and Accommodation,PRG-12,DIR-12,CC-023,RG-01,FS-02,DON-00,ACT-028,ACT-028-S02,V-2240,Utilities,Utilities - Project Management,498000,0,498000,,PO-576930,PV-542355,Paid,2024-11-04,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007048,FY2024/2025,2024-07-14,2024-07-16,DOC-966658,INV-807308,SUP-3551,Travel and Accommodation,PRG-11,DIR-11,CC-031,RG-01,FS-02,DON-00,ACT-025,ACT-025-S02,V-2380,Printing and Stationery,Printing and Stationery - Technical Service Delivery,455000,0,455000,CMT-616985,PO-375979,PV-941420,Paid,2024-07-22,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007049,FY2024/2025,2025-04-17,2025-04-17,DOC-661566,INV-735929,SUP-5634,Travel and Accommodation,PRG-13,DIR-13,CC-015,RG-02,FS-02,DON-00,ACT-030,ACT-030-S02,V-4120,Fuel and Lubricants,Fuel and Lubricants - Community Outreach,664000,106200,557800,CMT-793844,PO-695146,PV-167947,Paid,2025-05-22,FY2024/2025-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007050,FY2024/2025,2025-01-25,2025-01-29,DOC-920185,INV-127005,SUP-7601,ICT Services,PRG-09,DIR-09,CC-009,RG-01,FS-03,DON-00,ACT-021,ACT-021-S03,V-4130,Office Furniture,Office Furniture - Public Communications,319000,0,319000,CMT-525498,PO-809845,PV-204271,Paid,2025-03-14,FY2024/2025-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007051,FY2024/2025,2025-03-05,2025-03-07,DOC-459441,INV-131421,SUP-9718,Fuel and Lubricants,PRG-13,DIR-13,CC-017,RG-04,FS-02,DON-00,ACT-030,ACT-030-S01,V-2360,Cleaning Services,Cleaning Services - Community Outreach,599000,0,599000,,PO-596054,PV-639696,Paid,2025-04-16,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007052,FY2024/2025,2025-06-03,2025-06-08,DOC-344474,INV-298231,SUP-7822,Printing and Stationery,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S01,V-3120,Medical Supplies,Medical Supplies - Technical Service Delivery,152000,24300,127700,CMT-172774,PO-471162,PV-101578,Paid,2025-06-29,FY2024/2025-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007053,FY2024/2025,2025-02-06,2025-02-09,DOC-608251,INV-502423,SUP-6452,Fuel and Lubricants,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-030,ACT-030-S01,V-2211,Cleaning Services,Cleaning Services - Community Outreach,363000,58100,304900,CMT-172907,,PV-621059,Paid,2025-03-01,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007054,FY2024/2025,2024-07-27,2024-07-27,DOC-488021,INV-329452,SUP-3812,Professional Services,PRG-11,DIR-11,CC-032,RG-01,FS-02,DON-00,ACT-026,ACT-026-S03,V-4110,ICT Services,ICT Services - Equipment Maintenance and Repair,558000,89300,468700,CMT-873619,PO-885111,PV-707723,Paid,2024-08-14,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007055,FY2024/2025,2024-08-13,2024-08-17,DOC-203951,INV-801342,SUP-6319,Consultancy,PRG-13,DIR-13,CC-016,RG-03,FS-01,DON-00,ACT-030,ACT-030-S01,V-2340,Office Furniture,Office Furniture - Community Outreach,332000,0,332000,,PO-290407,PV-765483,Paid,2024-08-23,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007056,FY2024/2025,2024-07-30,2024-07-31,DOC-107287,INV-938801,SUP-6563,Training,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-030,ACT-030-S01,V-5120,Medical Supplies,Medical Supplies - Community Outreach,109000,0,109000,CMT-569444,PO-353374,PV-393275,Paid,2024-08-10,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007057,FY2024/2025,2024-08-19,2024-08-20,DOC-967087,INV-609752,SUP-5508,Construction,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-028,ACT-028-S02,V-4130,Fuel and Lubricants,Fuel and Lubricants - Project Management,267000,42700,224300,CMT-298506,,PV-818371,Paid,2024-08-26,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007058,FY2024/2025,2025-03-06,2025-03-09,DOC-218759,INV-971300,SUP-9009,Utilities,PRG-13,DIR-13,CC-014,RG-01,FS-02,DON-00,ACT-029,ACT-029-S03,V-3110,Travel and Accommodation,Travel and Accommodation - Regional Service Coordination,620000,99200,520800,CMT-370180,PO-257771,PV-510186,Paid,2025-04-23,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007059,FY2024/2025,2024-10-31,2024-11-02,DOC-567171,INV-282697,SUP-5829,Maintenance,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-028,ACT-028-S02,V-2330,Cleaning Services,Cleaning Services - Project Management,291000,0,291000,,PO-213589,PV-217481,Pending Payment,,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007060,FY2024/2025,2024-07-17,2024-07-20,DOC-704422,INV-245339,SUP-4810,Training,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-010,ACT-010-S03,V-2410,ICT Services,ICT Services - Staff Welfare and Benefits,447000,0,447000,CMT-330097,PO-231040,PV-132333,Pending Payment,,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007061,FY2024/2025,2025-02-20,2025-02-21,DOC-462954,INV-128986,SUP-7101,ICT Services,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2420,Office Furniture,Office Furniture - Technical Service Delivery,473000,0,473000,,,PV-106417,Paid,2025-03-14,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007062,FY2024/2025,2024-07-10,2024-07-15,DOC-816085,INV-832698,SUP-6465,Travel and Accommodation,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S02,V-2390,Office Furniture,Office Furniture - Strategic Planning,217000,0,217000,CMT-543942,,PV-719688,Paid,2024-08-04,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007063,FY2024/2025,2025-02-09,2025-02-10,DOC-743837,INV-335932,SUP-6312,Security Services,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S02,V-2440,ICT Services,ICT Services - Monitoring and Evaluation,511000,0,511000,,,PV-752517,Paid,2025-03-14,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Error
TXN-0007064,FY2024/2025,2024-07-27,2024-07-30,DOC-926140,INV-428035,SUP-4318,Equipment,PRG-13,DIR-13,CC-014,RG-01,FS-02,DON-00,ACT-030,ACT-030-S02,V-2330,Professional Services,Professional Services - Community Outreach,234000,0,234000,CMT-574711,PO-712468,PV-101536,Paid,2024-08-15,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007065,FY2024/2025,2024-08-30,2024-09-02,DOC-855603,INV-402155,SUP-9096,Fuel and Lubricants,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S01,V-2380,ICT Services,ICT Services - Internal Audit Programmes,317000,0,317000,CMT-797810,PO-866065,PV-614017,Paid,2024-10-02,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007066,FY2024/2025,2025-03-02,2025-03-02,DOC-101287,INV-824388,SUP-7876,Construction,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-023,ACT-023-S02,V-2440,Printing and Stationery,Printing and Stationery - Research and Studies,348000,0,348000,,PO-886211,PV-442867,Pending Payment,,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007067,FY2024/2025,2025-02-25,2025-02-26,DOC-222150,INV-589205,SUP-6593,Construction,PRG-09,DIR-09,CC-009,RG-01,FS-03,DON-00,ACT-022,ACT-022-S01,V-2120,Maintenance,Maintenance - Stakeholder Engagement,130000,20800,109200,,PO-275539,PV-809938,Paid,2025-03-08,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007068,FY2024/2025,2024-10-09,2024-10-11,DOC-575075,INV-628020,SUP-3550,Professional Services,PRG-13,DIR-13,CC-015,RG-02,FS-01,DON-00,ACT-029,ACT-029-S02,V-2250,Office Furniture,Office Furniture - Regional Service Coordination,446000,0,446000,CMT-759362,PO-877331,PV-276794,Paid,2024-10-22,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007069,FY2024/2025,2025-02-03,2025-02-03,DOC-715967,INV-209492,SUP-1110,Fuel and Lubricants,PRG-06,DIR-06,CC-006,RG-01,FS-02,DON-00,ACT-014,ACT-014-S02,V-2360,Travel and Accommodation,Travel and Accommodation - ICT Systems Development,325000,52000,273000,,PO-744848,PV-458177,Paid,2025-02-16,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007070,FY2024/2025,2025-04-12,2025-04-15,DOC-454748,INV-975571,SUP-7470,Maintenance,PRG-02,DIR-02,CC-002,RG-01,FS-01,DON-00,ACT-035,ACT-035-S02,V-2340,Maintenance,Maintenance - Revenue Collection and Management,777000,0,777000,CMT-533239,PO-567025,PV-861300,Pending Payment,,FY2024/2025-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007071,FY2024/2025,2025-03-04,2025-03-09,DOC-603432,INV-953973,SUP-7832,Equipment,PRG-12,DIR-12,CC-027,RG-03,FS-03,DON-00,ACT-027,ACT-027-S01,V-3130,Office Furniture,Office Furniture - Infrastructure Construction,695000,0,695000,CMT-445131,,PV-125770,Paid,2025-04-16,FY2024/2025-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007072,FY2024/2025,2025-04-26,2025-04-28,DOC-717068,INV-300100,SUP-6445,Professional Services,PRG-13,DIR-13,CC-016,RG-03,FS-01,DON-00,ACT-029,ACT-029-S03,V-2240,ICT Services,ICT Services - Regional Service Coordination,175000,0,175000,,,PV-896323,Paid,2025-06-12,FY2024/2025-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007073,FY2024/2025,2024-08-29,2024-08-29,DOC-460556,INV-224661,SUP-6631,Equipment,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-026,ACT-026-S02,V-2250,Professional Services,Professional Services - Equipment Maintenance and Repair,180000,0,180000,CMT-124509,,PV-695698,Paid,2024-09-03,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007074,FY2024/2025,2024-07-30,2024-07-30,DOC-799515,INV-622235,SUP-2735,Fuel and Lubricants,PRG-12,DIR-12,CC-023,RG-01,FS-05,DON-02,ACT-028,ACT-028-S02,V-2330,Fuel and Lubricants,Fuel and Lubricants - Project Management,76000,12200,63800,CMT-284782,PO-470670,PV-519801,Paid,2024-09-12,FY2024/2025-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007075,FY2024/2025,2025-02-23,2025-02-28,DOC-871399,INV-116531,SUP-7588,Construction,PRG-13,DIR-13,CC-013,RG-01,FS-01,DON-00,ACT-029,ACT-029-S03,V-5120,Medical Supplies,Medical Supplies - Regional Service Coordination,420000,0,420000,CMT-658988,,PV-131673,Paid,2025-04-06,FY2024/2025-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007076,FY2024/2025,2025-04-06,2025-04-10,DOC-881575,INV-517564,SUP-3231,Construction,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2540,Office Furniture,Office Furniture - Strategic Planning,396000,0,396000,,PO-111286,PV-725887,Paid,2025-05-08,FY2024/2025-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007077,FY2024/2025,2024-08-02,2024-08-03,DOC-670527,INV-390187,SUP-9262,Training,PRG-12,DIR-12,CC-024,RG-05,FS-04,DON-01,ACT-027,ACT-027-S02,V-2230,Fuel and Lubricants,Fuel and Lubricants - Infrastructure Construction,349000,0,349000,,PO-886223,PV-854793,Paid,2024-09-02,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007078,FY2024/2025,2024-10-13,2024-10-16,DOC-658963,INV-987044,SUP-1323,Construction,PRG-02,DIR-02,CC-002,RG-01,FS-01,DON-00,ACT-035,ACT-035-S02,V-3120,Fuel and Lubricants,Fuel and Lubricants - Revenue Collection and Management,593000,94900,498100,,PO-244935,PV-543395,Paid,2024-11-02,FY2024/2025-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0007079,FY2024/2025,2024-08-17,2024-08-22,DOC-626682,INV-324687,SUP-9944,Consultancy,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-027,ACT-027-S01,V-2510,Office Furniture,Office Furniture - Infrastructure Construction,111000,17800,93200,CMT-666742,PO-967850,PV-818230,Paid,2024-09-26,FY2024/2025-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
